Pre-Filing ID,Candidate UUID,State,Level,Role,Jurisdiction,Jurisdiction OCDID,Electoral District,Electoral District OCDID,Office Category,Body Name,Office UUID,Office Name,Seat,Number Voting,Number Elected,Candidate Name,Candidate Party Registration,Candidate Party Roll Up,State Party FBID,State Party IG,Incumbent,Phone,Mailing Address,Website (Campaign),Website (Personal),Email,Photo URL,Facebook URL (Campaign),Facebook URL (Gov),Facebook URL (Personal),Twitter Name (Campaign),Twitter Name (Gov),Twitter Name (Personal),Instagram URL (Campaign),Instagram URL (Gov),Instagram URL (Personal),Wiki Word,Youtube (Campaign),Youtube (Gov),Youtube (Personal),County,Source,Source Type,Candidate Status,Inactive Date
,e12fd553-42d6-5627-94a1-7bc37097503f,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 4,ocd-division/country:us/state:de/sldu:4,State Senator,DE State Senate,ce653b4a-410e-4d5c-9f38-45a7e4086d2e,DE State Senator,District 4,1,1,Ted Kittila,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,fb0842ff-40b6-512e-b011-11fb2f00f677,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 4,ocd-division/country:us/state:de/sldu:4,State Senator,DE State Senate,ce653b4a-410e-4d5c-9f38-45a7e4086d2e,DE State Senator,District 4,1,1,Laura Sturgeon,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Laura_Sturgeon,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,d34a1a3f-eaf8-5ab3-a6d3-51d38d0d98a9,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 5,ocd-division/country:us/state:de/sldu:5,State Senator,DE State Senate,b57c76da-bbba-43b8-899e-70475e1fbd5a,DE State Senator,District 5,1,1,Kyle Evans Gay,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,4242137e-71b3-57be-8fe8-28485f82b489,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 5,ocd-division/country:us/state:de/sldu:5,State Senator,DE State Senate,b57c76da-bbba-43b8-899e-70475e1fbd5a,DE State Senator,District 5,1,1,Daniel R. Schmick,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,0939465b-fdb6-500e-8c14-ee7a77aab168,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 6,ocd-division/country:us/state:de/sldu:6,State Senator,DE State Senate,c0bd170c-aa67-4722-a3c2-aac25aaa39a5,DE State Senator,District 6,1,1,Russ Huxtable,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,9a917b23-6f63-570b-8b78-91f7cb27a970,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 6,ocd-division/country:us/state:de/sldu:6,State Senator,DE State Senate,c0bd170c-aa67-4722-a3c2-aac25aaa39a5,DE State Senator,District 6,1,1,Gwendolyn Wendy Jones,Non-Partisan Delaware Party,Unaffiliated,https://www.facebook.com/NonPartisanDE/,,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,8b4954b2-63fd-55cf-b8ad-dc7cd307ff55,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 7,ocd-division/country:us/state:de/sldu:7,State Senator,DE State Senate,57fe0d48-8935-4d0a-a2be-7faae90933c0,DE State Senator,District 7,1,1,Spiros Mantzavinos,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,Spiros_Mantzavinos,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,bc41e387-aeaa-5c50-806a-61f39da9df27,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 7,ocd-division/country:us/state:de/sldu:7,State Senator,DE State Senate,57fe0d48-8935-4d0a-a2be-7faae90933c0,DE State Senator,District 7,1,1,M. Sherm Porter,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,d60726a6-87b3-528a-84bc-aa0fd3e482d4,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 8,ocd-division/country:us/state:de/sldu:8,State Senator,DE State Senate,455bc8cb-3dbf-4171-8f1f-e818dfb3fcce,DE State Senator,District 8,1,1,Victor John Setting II,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,ceeac007-99e3-5862-b42a-4d51448ec397,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 8,ocd-division/country:us/state:de/sldu:8,State Senator,DE State Senate,455bc8cb-3dbf-4171-8f1f-e818dfb3fcce,DE State Senator,District 8,1,1,David P. Sokola,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,TRUE,,,,,,,,,,,,,,,,David_Sokola,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,91638fde-5666-56ec-9d17-9a64988a94a8,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 9,ocd-division/country:us/state:de/sldu:9,State Senator,DE State Senate,f6a34aad-76f8-48fa-b0f5-bbc8033655e5,DE State Senator,District 9,1,1,Jack Walsh,Democratic Party,Democratic Party,https://www.facebook.com/DelawareDemocraticParty/,https://www.instagram.com/deldems/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
,5b9d9ba8-3634-5f04-b044-a0fcd33d541d,DE,administrativeArea1,legislatorUpperBody,Delaware,ocd-division/country:us/state:de,Delaware State Senate district 9,ocd-division/country:us/state:de/sldu:9,State Senator,DE State Senate,f6a34aad-76f8-48fa-b0f5-bbc8033655e5,DE State Senator,District 9,1,1,Brenda Mennella,Republican Party,Republican Party,https://www.facebook.com/DelawareRepublicanParty/,https://www.instagram.com/delawarerepublicanparty/,,,,,,,,,,,,,,,,,,,,,,https://elections.delaware.gov/services/candidate/genl_fcddt_2022.shtml,Ballot Filings,qualified,11/8/22
