Pre-Filing ID,Candidate UUID,State,Level,Role,Jurisdiction,Jurisdiction OCDID,Electoral District,Electoral District OCDID,Office Category,Body Name,Office UUID,Office Name,Seat,Number Voting,Number Elected,Candidate Name,Candidate Party Registration,Candidate Party Roll Up,State Party FBID,State Party IG,Incumbent,Phone,Mailing Address,Website (Campaign),Website (Personal),Email,Photo URL,Facebook URL (Campaign),Facebook URL (Gov),Facebook URL (Personal),Twitter Name (Campaign),Twitter Name (Gov),Twitter Name (Personal),Instagram URL (Campaign),Instagram URL (Gov),Instagram URL (Personal),Wiki Word,Youtube (Campaign),Youtube (Gov),Youtube (Personal),County,Source,Source Type,Candidate Status,Inactive Date
,8d0b0ee0-1fda-5bce-b43b-d6f40bf2a447,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Hampden district,ocd-division/country:us/state:ma/sldl:11th_hampden,State Representative,MA State House,62e0bffc-7527-4c97-866c-735bb9215da9,MA State Representative,District 11th Hampden,1,1,Bud L. Williams,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Bud_Williams,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c5a8c1f9-4702-5282-b8f8-3671d5fb01bd,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Middlesex district,ocd-division/country:us/state:ma/sldl:11th_middlesex,State Representative,MA State House,78c77b97-734f-4753-975a-17dd565e43b2,MA State Representative,District 11th Middlesex,1,1,Kay S. Khan,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/kay.khan.92,,,,,,,Kay_Khan,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,85eb1a75-9071-5a84-ab74-187878a8c69c,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 5th congressional district,ocd-division/country:us/state:ma/cd:5,U.S. Representative,U.S. House of Representatives,de001c26-0964-45f5-871d-dc6bfcb655aa,U.S. Representative,District 5,1,1,Caroline Colarusso,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,4a0f4358-2a56-5b7c-9ec1-ebaaf84b9308,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Norfolk district,ocd-division/country:us/state:ma/sldl:11th_norfolk,State Representative,MA State House,3850312b-6a24-43e5-8d53-f9fe6b804551,MA State Representative,District 11th Norfolk,1,1,Paul Mcmurtry,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/paul.mcmurtry.3,,,,,,,Paul_McMurtry,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,4342ef50-1aa7-564d-bc52-918757cc46f9,MA,regional,governmentOfficer,MA Judicial Prosecutorial District Northern,ocd-division/country:us/state:ma/prosecutorial:northern,MA Judicial Prosecutorial District Northern,ocd-division/country:us/state:ma/prosecutorial:northern,Prosecuting Attorney,,f5ebe94f-7c64-451a-9bb2-ecd0854cca80,MA District Attorney,,1,1,Marian T. Ryan,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,928cee46-0d29-57c8-a662-cbaa67f60466,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 6th congressional district,ocd-division/country:us/state:ma/cd:6,U.S. Representative,U.S. House of Representatives,7adf0039-d9b1-4dec-a4ae-81cb318b38dc,U.S. Representative,District 6,1,1,Seth Moulton,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Seth_Moulton,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,2ceffd4b-f1b5-5316-b696-7f39049743df,MA,regional,governmentOfficer,MA Judicial Prosecutorial District Northwestern,ocd-division/country:us/state:ma/prosecutorial:northwestern,MA Judicial Prosecutorial District Northwestern,ocd-division/country:us/state:ma/prosecutorial:northwestern,Prosecuting Attorney,,a1bcfe96-6795-47aa-b3e9-7f3d955db3b2,MA District Attorney,,1,1,David E. Sullivan,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,2685bd90-4b29-5ef0-8218-4d82cde79df3,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Plymouth district,ocd-division/country:us/state:ma/sldl:11th_plymouth,State Representative,MA State House,5f6b343d-1d5f-4642-9786-bcbd713fe6fd,MA State Representative,District 11th Plymouth,1,1,Rita A. Mendes,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,dd627c65-e912-5280-a8e8-db64d27066ef,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Suffolk district,ocd-division/country:us/state:ma/sldl:11th_suffolk,State Representative,MA State House,e50ba1c5-af7f-4d89-9a11-05e8848e8c66,MA State Representative,District 11th Suffolk,1,1,Todd B. Taylor,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,9759450e-9e89-52d7-a242-d67cdb1e549e,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 6th congressional district,ocd-division/country:us/state:ma/cd:6,U.S. Representative,U.S. House of Representatives,7adf0039-d9b1-4dec-a4ae-81cb318b38dc,U.S. Representative,District 6,1,1,Mark T. Tashjian,Libertarian Party,Libertarian Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,df80ee1b-4e26-54fb-8c2a-08d12700e804,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Suffolk district,ocd-division/country:us/state:ma/sldl:11th_suffolk,State Representative,MA State House,e50ba1c5-af7f-4d89-9a11-05e8848e8c66,MA State Representative,District 11th Suffolk,1,1,Judith A. Garcia,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,541a36de-8814-5fab-9642-f580487f15e4,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Worcester district,ocd-division/country:us/state:ma/sldl:11th_worcester,State Representative,MA State House,62599708-725c-400a-a647-f5c8c67a54d9,MA State Representative,District 11th Worcester,1,1,Stephen Fishman,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,febd9409-9b59-58b4-9801-2c552ab96a46,MA,regional,governmentOfficer,MA Judicial Prosecutorial District Plymouth,ocd-division/country:us/state:ma/prosecutorial:plymouth,MA Judicial Prosecutorial District Plymouth,ocd-division/country:us/state:ma/prosecutorial:plymouth,Prosecuting Attorney,,d9bd17aa-1d75-445c-af51-dfced50bffe3,MA District Attorney,,1,1,Timothy J. Cruz,Republican Party,Republican Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,c6875adb-488d-5029-9591-d0b6057f4846,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 6th congressional district,ocd-division/country:us/state:ma/cd:6,U.S. Representative,U.S. House of Representatives,7adf0039-d9b1-4dec-a4ae-81cb318b38dc,U.S. Representative,District 6,1,1,Bob May,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,1e54ae7b-2294-5d6d-bff1-15e4f4f49111,MA,regional,governmentOfficer,MA Judicial Prosecutorial District Plymouth,ocd-division/country:us/state:ma/prosecutorial:plymouth,MA Judicial Prosecutorial District Plymouth,ocd-division/country:us/state:ma/prosecutorial:plymouth,Prosecuting Attorney,,d9bd17aa-1d75-445c-af51-dfced50bffe3,MA District Attorney,,1,1,Rahsaan Hall,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,84ce3dcf-928a-528f-a703-ebc74443d474,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 11th Worcester district,ocd-division/country:us/state:ma/sldl:11th_worcester,State Representative,MA State House,62599708-725c-400a-a647-f5c8c67a54d9,MA State Representative,District 11th Worcester,1,1,Hannah E. Kane,Republican Party,Republican Party,,,TRUE,,,,,,,,,,,,,,,,Hannah_Kane,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,1872d5c1-2a64-5edc-80ca-22108d8c9288,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Bristol district,ocd-division/country:us/state:ma/sldl:12th_bristol,State Representative,MA State House,205d8326-2288-4ffe-a87d-655ed96452d5,MA State Representative,District 12th Bristol,1,1,Norman J. Orrall,Republican Party,Republican Party,,,TRUE,,,,,,,,,,,,,,,,Norman_Orrall,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,b02192c4-166b-5dfe-88c9-0cf3f6b6c641,MA,country,legislatorLowerBody,United States,ocd-division/country:us,Massachusetts's 7th congressional district,ocd-division/country:us/state:ma/cd:7,U.S. Representative,U.S. House of Representatives,dc634f92-93e5-4fe8-b71e-9c3dbba226a7,U.S. Representative,District 7,1,1,"Donnie Dionicio Palmer, Jr.",Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7d7760ad-5a4b-503e-a4c6-8992e995283c,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Essex district,ocd-division/country:us/state:ma/sldl:12th_essex,State Representative,MA State House,90fbc162-f634-4391-97bb-6e40d2d9f684,MA State Representative,District 12th Essex,1,1,Thomas P. Walsh,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Thomas_Walsh_(Massachusetts_politician),,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,4b81d4a8-4eea-5f53-8872-4dde3ce22dd7,MA,regional,governmentOfficer,MA Judicial Prosecutorial District Suffolk,ocd-division/country:us/state:ma/prosecutorial:suffolk,MA Judicial Prosecutorial District Suffolk,ocd-division/country:us/state:ma/prosecutorial:suffolk,Prosecuting Attorney,,f7f52bab-f77b-43a3-acd5-ec27063b3011,MA District Attorney,,1,1,Kevin R. Hayden,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ffa2cdc8-4020-5032-ad1d-ab5432aebaaf,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 10th Bristol district,ocd-division/country:us/state:ma/sldl:10th_bristol,State Representative,MA State House,9dd41152-2ae9-4c28-8d20-5df62ec5f596,MA State Representative,District 10th Bristol,1,1,William M. Straus,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,William_M._Straus,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,a812c8b7-bba5-5436-bfc0-058e5a38f157,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Hampden district,ocd-division/country:us/state:ma/sldl:12th_hampden,State Representative,MA State House,82bb8bce-9587-4436-912a-928b8b353439,MA State Representative,District 12th Hampden,1,1,"Angelo J. Puppolo, Jr.",Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Angelo_Puppolo,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7332fcc6-332c-5546-a11d-ed4d3c493807,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 17th Worcester district,ocd-division/country:us/state:ma/sldl:17th_worcester,State Representative,MA State House,5e2db766-6d33-4fd9-9f54-9ee3ecea8304,MA State Representative,District 17th Worcester,1,1,David Henry Argosky Leboeuf,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,David_LeBoeuf,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,5f54fa9d-9e6d-5760-a393-49913fcd95b0,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Middlesex district,ocd-division/country:us/state:ma/sldl:12th_middlesex,State Representative,MA State House,81259683-484d-433d-a2ed-82f275831494,MA State Representative,District 12th Middlesex,1,1,Ruth B. Balser,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/ruth.b.balser,,,,,,,Ruth_Balser,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,87197fc6-c25c-5cca-8b83-3ca897717077,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Essex district,ocd-division/country:us/state:ma/sldl:14th_essex,State Representative,MA State House,c365d146-84b7-43fb-942e-4b0feb3168fe,MA State Representative,District 14th Essex,1,1,Joseph G. Finn,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ab7001d7-582b-53a9-9d19-6f013f1f990e,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Norfolk district,ocd-division/country:us/state:ma/sldl:12th_norfolk,State Representative,MA State House,fb659060-2993-444a-aefb-d289f3b51e48,MA State Representative,District 12th Norfolk,1,1,John H. Rogers,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,John_H._Rogers,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,bea613d5-2b91-5758-b83d-2dd9b9d729cb,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 18th Essex district,ocd-division/country:us/state:ma/sldl:18th_essex,State Representative,MA State House,af75eec5-6797-4095-83d6-bb1e8597cf89,MA State Representative,District 18th Essex,1,1,Tram T. Nguyen,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Tram_Nguyen,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,374e16bd-9432-52b2-98ea-5d963bdaebe0,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Plymouth district,ocd-division/country:us/state:ma/sldl:12th_plymouth,State Representative,MA State House,37f61b1d-6d0e-45f6-80f8-3220d1ff5012,MA State Representative,District 12th Plymouth,1,1,Kathleen R. Lanatra,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Kathleen_LaNatra,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,edb52372-5274-54ec-8b43-a93aaed5a1f9,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Essex district,ocd-division/country:us/state:ma/sldl:14th_essex,State Representative,MA State House,c365d146-84b7-43fb-942e-4b0feb3168fe,MA State Representative,District 14th Essex,1,1,Adrianne Ramos,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,d74459e7-fde0-56cc-944b-b1a4d3341689,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Plymouth district,ocd-division/country:us/state:ma/sldl:12th_plymouth,State Representative,MA State House,37f61b1d-6d0e-45f6-80f8-3220d1ff5012,MA State Representative,District 12th Plymouth,1,1,Eric J. Meschino,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,2116fd27-6e1c-5f01-a51f-96d47a43b64c,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 18th Essex district,ocd-division/country:us/state:ma/sldl:18th_essex,State Representative,MA State House,af75eec5-6797-4095-83d6-bb1e8597cf89,MA State Representative,District 18th Essex,1,1,Jeffrey Peter Dufour,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,13326881-aa84-54f8-a772-5db13d8d1d1e,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Plymouth district,ocd-division/country:us/state:ma/sldl:12th_plymouth,State Representative,MA State House,37f61b1d-6d0e-45f6-80f8-3220d1ff5012,MA State Representative,District 12th Plymouth,1,1,"Charles F. Mccoy, Jr.",Unaffiliated,Unaffiliated,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7d1b6ca4-9e10-5432-812e-b875be2b784b,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Middlesex district,ocd-division/country:us/state:ma/sldl:14th_middlesex,State Representative,MA State House,adcfe92c-52e5-4376-b875-ed6d815d98d4,MA State Representative,District 14th Middlesex,1,1,Simon Cataldo,Democratic Party,Democratic Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ce5c4d58-7854-57b8-8002-55280c20cec9,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 18th Middlesex district,ocd-division/country:us/state:ma/sldl:18th_middlesex,State Representative,MA State House,a52f5875-b191-4b82-a315-0f2d06d0b3b1,MA State Representative,District 18th Middlesex,1,1,Rady Mom,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Rady_Mom,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,af4e0daf-e175-5121-b4cb-89645338e6e0,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Middlesex district,ocd-division/country:us/state:ma/sldl:14th_middlesex,State Representative,MA State House,adcfe92c-52e5-4376-b875-ed6d815d98d4,MA State Representative,District 14th Middlesex,1,1,Rodney E. Cleaves,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,7e64193d-9d84-5aa7-9fb6-62c22cddfebc,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Norfolk district,ocd-division/country:us/state:ma/sldl:14th_norfolk,State Representative,MA State House,5546fbbd-2e4d-4067-9fd6-db1eca1d2453,MA State Representative,District 14th Norfolk,1,1,David Rolde,Green-Rainbow Party,Green-Rainbow Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,dd4f238a-aab2-50ee-bac4-19631019aadd,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Suffolk district,ocd-division/country:us/state:ma/sldl:12th_suffolk,State Representative,MA State House,6b83626d-15c3-4f99-82e4-9793c8d7e41d,MA State Representative,District 12th Suffolk,1,1,Brandy Fluker Oakley,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,4b02df45-b65a-5b17-8c2a-6afd9245a648,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Worcester district,ocd-division/country:us/state:ma/sldl:12th_worcester,State Representative,MA State House,ed292f36-c38d-453c-a985-36b2b21ab808,MA State Representative,District 12th Worcester,1,1,Michael A. Vulcano,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ad98938b-5d16-5c7c-bfc1-4ed371309f13,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 18th Suffolk district,ocd-division/country:us/state:ma/sldl:18th_suffolk,State Representative,MA State House,be183d49-fbb9-4aa5-86b9-c9bf03acaed7,MA State Representative,District 18th Suffolk,1,1,Michael J. Moran,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Michael_Moran_(Massachusetts_politician),,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,a6b47225-d2ca-5962-9c9f-9a5aed62bb41,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 12th Worcester district,ocd-division/country:us/state:ma/sldl:12th_worcester,State Representative,MA State House,ed292f36-c38d-453c-a985-36b2b21ab808,MA State Representative,District 12th Worcester,1,1,Meghan K. Kilcoyne,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,85c87238-066c-5951-9129-6b85703bb8c7,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 13th Bristol district,ocd-division/country:us/state:ma/sldl:13th_bristol,State Representative,MA State House,d69e498e-0d2c-433a-844b-32431f6230cd,MA State Representative,District 13th Bristol,1,1,Antonio F.D. Cabral,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Antonio_Cabral,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,85ab42a9-e99e-53e6-b0ae-a8a11fddaf63,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Norfolk district,ocd-division/country:us/state:ma/sldl:14th_norfolk,State Representative,MA State House,5546fbbd-2e4d-4067-9fd6-db1eca1d2453,MA State Representative,District 14th Norfolk,1,1,Alice Hanlon Peisch,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Alice_Peisch,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,d2d7a2a0-62a1-5067-9ba5-2bf768e14d5f,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 18th Worcester district,ocd-division/country:us/state:ma/sldl:18th_worcester,State Representative,MA State House,fe17b346-2dbb-4089-a0dc-7dcb2f63fd07,MA State Representative,District 18th Worcester,1,1,Joseph D. Mckenna,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Joseph_D._McKenna,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,e5dd38b5-050d-505c-9d3b-0c94c60af382,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 14th Suffolk district,ocd-division/country:us/state:ma/sldl:14th_suffolk,State Representative,MA State House,2f078ded-f18b-4ec7-bde5-d696deaf0755,MA State Representative,District 14th Suffolk,1,1,Rob Consalvo,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Robert_Consalvo,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,4415ef72-819b-5fb4-ad0b-5c316f512faa,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 13th Essex district,ocd-division/country:us/state:ma/sldl:13th_essex,State Representative,MA State House,9a60b1b1-06d0-4f87-863e-8f4795df2469,MA State Representative,District 13th Essex,1,1,Sally P. Kerans,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Sally_Kerans,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,ab0a0970-43c5-53e3-8009-7049bde7ed10,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 13th Middlesex district,ocd-division/country:us/state:ma/sldl:13th_middlesex,State Representative,MA State House,0a6943a9-5309-42aa-9d73-104b1488e43e,MA State Representative,District 13th Middlesex,1,1,Carmine Lawrence Gentile,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,https://www.facebook.com/carmine.gentile.39948,,,,,,,Carmine_Gentile,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,b8419b45-9754-590f-b6b6-c45fef4e9d3c,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 19th Middlesex district,ocd-division/country:us/state:ma/sldl:19th_middlesex,State Representative,MA State House,64738b52-0a44-4fea-bb57-ea6a8dc77f1a,MA State Representative,District 19th Middlesex,1,1,Paul Sarnowski,Republican Party,Republican Party,,,,,,,,,,,,,,,,,,,,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,94a096e3-0b45-5c74-afae-e176c9755530,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 13th Norfolk district,ocd-division/country:us/state:ma/sldl:13th_norfolk,State Representative,MA State House,3e015811-8d46-4a41-9ecf-ba26e46ff454,MA State Representative,District 13th Norfolk,1,1,Denise C. Garlick,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Denise_Garlick,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
,f4ecff14-ebb3-5ee3-9984-6d6f5f267e42,MA,administrativeArea1,legislatorLowerBody,Massachusetts,ocd-division/country:us/state:ma,Massachusetts 13th Suffolk district,ocd-division/country:us/state:ma/sldl:13th_suffolk,State Representative,MA State House,2c321188-d047-4ed6-a5a0-7614113f2a58,MA State Representative,District 13th Suffolk,1,1,Daniel J. Hunt,Democratic Party,Democratic Party,,,TRUE,,,,,,,,,,,,,,,,Daniel_J._Hunt,,,,,https://www.sec.state.ma.us/ele/ele22/state_election_candidates22.htm,Ballot filings,qualified,11/8/22
